Дата_и_Время,Цена_ЭЭ,sin_час,cos_час,День,Цена_EUR,Цена_USD,Цена_газ,Цена_нефть
2024-05-04 11:00:00,2018.11,0.258819045102521,-0.9659258262890682,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 12:00:00,2018.22,1.2246467991473532e-16,-1.0,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 13:00:00,2018.43,-0.2588190451025208,-0.9659258262890684,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 14:00:00,2006.17,-0.4999999999999997,-0.8660254037844388,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 15:00:00,1773.9,-0.7071067811865471,-0.7071067811865479,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 16:00:00,1773.13,-0.8660254037844385,-0.5000000000000004,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 17:00:00,1679.85,-0.9659258262890684,-0.2588190451025206,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 18:00:00,1723.58,-1.0,-1.8369701987210287e-16,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 19:00:00,1811.5,-0.9659258262890684,0.2588190451025203,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 20:00:00,1909.33,-0.8660254037844386,0.5000000000000001,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 21:00:00,1819.13,-0.7071067811865477,0.7071067811865474,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 22:00:00,1483.13,-0.5000000000000004,0.8660254037844384,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-04 23:00:00,1373.21,-0.2588190451025215,0.965925826289068,4,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-05 00:00:00,1306.96,0.0,1.0,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 01:00:00,1127.58,0.2588190451025207,0.9659258262890684,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 02:00:00,1103.87,0.4999999999999999,0.8660254037844387,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 03:00:00,1073.3,0.7071067811865476,0.7071067811865476,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 04:00:00,1056.33,0.8660254037844386,0.5000000000000001,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 05:00:00,1118.48,0.9659258262890684,0.2588190451025207,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 06:00:00,1005.77,1.0,6.123233995736766e-17,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 07:00:00,1136.8,0.9659258262890684,-0.2588190451025206,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 08:00:00,1398.57,0.8660254037844387,-0.4999999999999998,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 09:00:00,1561.92,0.7071067811865476,-0.7071067811865475,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 10:00:00,1608.89,0.4999999999999999,-0.8660254037844387,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 11:00:00,1634.05,0.258819045102521,-0.9659258262890682,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 12:00:00,1585.19,1.2246467991473532e-16,-1.0,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 13:00:00,1583.12,-0.2588190451025208,-0.9659258262890684,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 14:00:00,1577.49,-0.4999999999999997,-0.8660254037844388,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 15:00:00,1478.8,-0.7071067811865471,-0.7071067811865479,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 16:00:00,1468.58,-0.8660254037844385,-0.5000000000000004,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 17:00:00,1477.49,-0.9659258262890684,-0.2588190451025206,5,98.027609375,90.6461961722488,2.158166666666667,83.285
2024-05-05 18:00:00,1543.73,-1.0,-1.8369701987210287e-16,5,98.027609375,90.6461961722488,2.184,83.285
2024-05-05 19:00:00,1725.73,-0.9659258262890684,0.2588190451025203,5,98.027609375,90.6461961722488,2.16,83.285
2024-05-05 20:00:00,1862.5,-0.8660254037844386,0.5000000000000001,5,98.027609375,90.6461961722488,2.156,83.285
2024-05-05 21:00:00,1804.19,-0.7071067811865477,0.7071067811865474,5,98.027609375,90.6461961722488,2.154,83.285
2024-05-05 22:00:00,1451.02,-0.5000000000000004,0.8660254037844384,5,98.027609375,90.6461961722488,2.147,83.34
2024-05-05 23:00:00,1367.62,-0.2588190451025215,0.965925826289068,5,98.027609375,90.6461961722488,2.148,83.23
2024-05-06 00:00:00,1170.81,0.0,1.0,6,98.555,91.39022727272727,2.153,83.09
2024-05-06 01:00:00,1081.13,0.2588190451025207,0.9659258262890684,6,98.555,91.39022727272727,2.152,83.23
2024-05-06 02:00:00,1001.73,0.4999999999999999,0.8660254037844387,6,98.555,91.39022727272727,2.15,83.15
2024-05-06 03:00:00,996.51,0.7071067811865476,0.7071067811865476,6,98.555,91.39022727272727,2.147,83.21
2024-05-06 04:00:00,1003.02,0.8660254037844386,0.5000000000000001,6,98.555,91.39022727272727,2.14,83.22
2024-05-06 05:00:00,1138.2,0.9659258262890684,0.2588190451025207,6,98.555,91.39022727272727,2.147,83.42
2024-05-06 06:00:00,1304.78,1.0,6.123233995736766e-17,6,98.555,91.39022727272727,2.154,83.61
2024-05-06 07:00:00,1579.4,0.9659258262890684,-0.2588190451025206,6,98.9525,91.9275,2.181,83.55
2024-05-06 08:00:00,2140.974,0.8660254037844387,-0.4999999999999998,6,98.96,91.885,2.199,83.69
2024-05-06 09:00:00,2140.974,0.7071067811865476,-0.7071067811865475,6,98.6325,91.5675,2.202,83.65
2024-05-06 10:00:00,2140.974,0.4999999999999999,-0.8660254037844387,6,98.6,91.5225,2.22,83.73
2024-05-06 11:00:00,2140.974,0.258819045102521,-0.9659258262890682,6,98.5025,91.35,2.226,83.81
2024-05-06 12:00:00,2140.974,1.2246467991473532e-16,-1.0,6,98.44,91.3225,2.244,83.42
2024-05-06 13:00:00,1952.15,-0.2588190451025208,-0.9659258262890684,6,98.25,91.1025,2.216,83.62
2024-05-06 14:00:00,1947.55,-0.4999999999999997,-0.8660254037844388,6,98.1025,90.9575,2.196,83.44
2024-05-06 15:00:00,1945.44,-0.7071067811865471,-0.7071067811865479,6,98.555,91.2325,2.196,83.51
2024-05-06 16:00:00,1932.09,-0.8660254037844385,-0.5000000000000004,6,98.555,91.23,2.198,83.24
2024-05-06 17:00:00,1908.12,-0.9659258262890684,-0.2588190451025206,6,98.555,91.195,2.181826086956522,83.02
2024-05-06 18:00:00,1885.87,-1.0,-1.8369701987210287e-16,6,98.555,91.39022727272727,2.202,83.5
2024-05-06 19:00:00,1913.23,-0.9659258262890684,0.2588190451025203,6,98.555,91.39022727272727,2.195,83.42
2024-05-06 20:00:00,1956.04,-0.8660254037844386,0.5000000000000001,6,98.555,91.39022727272727,2.171,83.51
2024-05-06 21:00:00,1882.77,-0.7071067811865477,0.7071067811865474,6,98.555,91.39022727272727,2.163,83.63
2024-05-06 22:00:00,1544.67,-0.5000000000000004,0.8660254037844384,6,98.555,91.39022727272727,2.162,83.44782608695652
2024-05-06 23:00:00,1359.71,-0.2588190451025215,0.965925826289068,6,98.555,91.39022727272727,2.168,83.63
2024-05-07 00:00:00,1402.55,0.0,1.0,7,98.3146875,91.1806818181818,2.165,83.71
2024-05-07 01:00:00,1211.94,0.2588190451025207,0.9659258262890684,7,98.3146875,91.1806818181818,2.163,83.49
2024-05-07 02:00:00,1149.6,0.4999999999999999,0.8660254037844387,7,98.3146875,91.1806818181818,2.165,83.53
2024-05-07 03:00:00,1135.77,0.7071067811865476,0.7071067811865476,7,98.3146875,91.1806818181818,2.162,83.56
2024-05-07 04:00:00,1119.63,0.8660254037844386,0.5000000000000001,7,98.3146875,91.1806818181818,2.15,83.47
2024-05-07 05:00:00,1179.73,0.9659258262890684,0.2588190451025207,7,98.3146875,91.1806818181818,2.173,83.56
2024-05-07 06:00:00,1336.84,1.0,6.123233995736766e-17,7,98.3146875,91.1806818181818,2.199,83.48
2024-05-07 07:00:00,1566.92,0.9659258262890684,-0.2588190451025206,7,98.4775,91.365,2.203,83.28
2024-05-07 08:00:00,1802.66,0.8660254037844387,-0.4999999999999998,7,98.445,91.385,2.174,83.51
2024-05-07 09:00:00,1926.94,0.7071067811865476,-0.7071067811865475,7,98.3675,91.32,2.212,83.16
2024-05-07 10:00:00,1979.66,0.4999999999999999,-0.8660254037844387,7,98.065,91.01,2.205,83.07
2024-05-07 11:00:00,2005.48,0.258819045102521,-0.9659258262890682,7,98.245,91.0925,2.211,83.08
2024-05-07 12:00:00,2041.64,1.2246467991473532e-16,-1.0,7,98.29,91.105,2.199,82.78
2024-05-07 13:00:00,2058.98,-0.2588190451025208,-0.9659258262890684,7,98.345,91.065,2.208,82.81
2024-05-07 14:00:00,2008.9,-0.4999999999999997,-0.8660254037844388,7,98.2825,91.0225,2.205,82.79
2024-05-07 15:00:00,1973.13,-0.7071067811865471,-0.7071067811865479,7,98.3146875,91.1325,2.212,83.18
2024-05-07 16:00:00,1941.7,-0.8660254037844385,-0.5000000000000004,7,98.3146875,91.2175,2.219,83.48
2024-05-07 17:00:00,1877.44,-0.9659258262890684,-0.2588190451025206,7,98.3146875,91.2725,2.196304347826087,83.44
2024-05-07 18:00:00,1901.63,-1.0,-1.8369701987210287e-16,7,98.3146875,91.1806818181818,2.223,83.27
2024-05-07 19:00:00,1925.71,-0.9659258262890684,0.2588190451025203,7,98.3146875,91.1806818181818,2.215,83.21
